algo,heuristic,epsilon,difficulty,instance_id,solved,cost,optimal_cost,subopt_ratio,nodes_expanded,nodes_generated,elapsed_ms
ees,linear_conflict,3.0,medium,5,True,54,24,2.25,248,528,23.64
ees,linear_conflict,3.0,medium,6,True,35,31,1.129,140,300,13.59
ees,linear_conflict,3.0,medium,7,True,65,33,1.9697,145,325,14.42
ees,linear_conflict,3.0,medium,8,True,49,31,1.5806,94,194,8.7
ees,linear_conflict,3.0,medium,9,True,58,36,1.6111,258,543,23.5
ees,linear_conflict,3.0,medium,10,True,48,38,1.2632,154,321,14.43
ees,linear_conflict,3.0,medium,11,True,82,32,2.5625,4140,8357,391.72
ees,linear_conflict,3.0,medium,12,True,36,30,1.2,124,258,11.43
ees,linear_conflict,3.0,medium,13,True,60,30,2.0,456,926,41.74
ees,linear_conflict,3.0,medium,14,True,47,31,1.5161,480,983,42.4
ees,linear_conflict,3.0,medium,15,True,38,24,1.5833,168,345,14.91
ees,linear_conflict,3.0,medium,16,True,30,24,1.25,95,209,9.58
ees,linear_conflict,3.0,medium,17,True,55,25,2.2,357,723,32.13
ees,linear_conflict,3.0,medium,18,True,72,36,2.0,383,785,35.09
ees,linear_conflict,3.0,medium,19,True,87,33,2.6364,953,1954,91.92
ees,linear_conflict,3.0,hard,0,True,46,38,1.2105,157,329,14.11
ees,linear_conflict,3.0,hard,1,True,75,43,1.7442,545,1130,50.81
ees,linear_conflict,3.0,hard,2,True,82,44,1.8636,427,896,39.06
ees,linear_conflict,3.0,hard,3,True,78,34,2.2941,353,731,31.92
ees,linear_conflict,3.0,hard,4,True,52,36,1.4444,133,284,12.65
ees,linear_conflict,3.0,hard,5,True,49,33,1.4848,151,320,22.19
ees,linear_conflict,3.0,hard,6,True,109,51,2.1373,429,906,42.67
ees,linear_conflict,3.0,hard,7,True,69,47,1.4681,208,443,20.68
ees,linear_conflict,3.0,hard,8,True,72,36,2.0,542,1100,52.49
ees,linear_conflict,3.0,hard,9,True,71,45,1.5778,191,401,17.81
ees,linear_conflict,3.0,hard,10,True,73,53,1.3774,312,632,28.62
ees,linear_conflict,3.0,hard,11,True,70,32,2.1875,366,770,35.29
ees,linear_conflict,3.0,hard,12,True,62,34,1.8235,366,753,32.7
ees,linear_conflict,3.0,hard,13,True,72,46,1.5652,191,400,17.08
ees,linear_conflict,3.0,hard,14,True,66,40,1.65,154,325,14.05
ees,linear_conflict,3.0,hard,15,True,70,34,2.0588,274,574,24.39
ees,linear_conflict,3.0,hard,16,True,71,43,1.6512,114,244,10.72
ees,linear_conflict,3.0,hard,17,True,65,45,1.4444,157,341,14.5
ees,linear_conflict,3.0,hard,18,True,60,36,1.6667,292,600,25.74
ees,linear_conflict,3.0,hard,19,True,61,41,1.4878,240,500,22.59
weighted_astar,pdb,1.1,easy,0,True,30,30,1.0,84,170,0.82
weighted_astar,pdb,1.1,easy,1,True,10,10,1.0,11,26,0.11
weighted_astar,pdb,1.1,easy,2,True,26,26,1.0,52,110,0.46
weighted_astar,pdb,1.1,easy,3,True,20,20,1.0,21,47,0.19
weighted_astar,pdb,1.1,easy,4,True,21,21,1.0,133,294,1.13
weighted_astar,pdb,1.1,easy,5,True,25,25,1.0,27,61,0.25
weighted_astar,pdb,1.1,easy,6,True,28,28,1.0,33,76,0.3
weighted_astar,pdb,1.1,easy,7,True,21,21,1.0,22,43,0.17
weighted_astar,pdb,1.1,easy,8,True,19,19,1.0,38,87,0.32
weighted_astar,pdb,1.1,easy,9,True,19,19,1.0,20,41,0.16
weighted_astar,pdb,1.1,easy,10,True,20,20,1.0,21,55,0.21
weighted_astar,pdb,1.1,easy,11,True,19,19,1.0,20,47,0.18
weighted_astar,pdb,1.1,easy,12,True,22,22,1.0,51,107,0.42
weighted_astar,pdb,1.1,easy,13,True,19,19,1.0,20,46,0.16
weighted_astar,pdb,1.1,easy,14,True,28,28,1.0,296,629,2.42
weighted_astar,pdb,1.1,easy,15,True,20,20,1.0,28,59,0.22
weighted_astar,pdb,1.1,easy,16,True,23,23,1.0,444,923,3.37
weighted_astar,pdb,1.1,easy,17,True,19,19,1.0,28,61,0.2
weighted_astar,pdb,1.1,easy,18,True,20,20,1.0,21,45,0.16
weighted_astar,pdb,1.1,easy,19,True,17,17,1.0,28,63,0.23
weighted_astar,pdb,1.1,medium,0,True,36,36,1.0,1847,3913,16.11
weighted_astar,pdb,1.1,medium,1,True,32,32,1.0,109,246,0.92
weighted_astar,pdb,1.1,medium,2,True,28,28,1.0,198,435,2.32
weighted_astar,pdb,1.1,medium,3,True,23,23,1.0,65,144,0.56
weighted_astar,pdb,1.1,medium,4,True,32,32,1.0,666,1392,5.34
weighted_astar,pdb,1.1,medium,5,True,24,24,1.0,56,113,0.41
weighted_astar,pdb,1.1,medium,6,True,31,31,1.0,362,781,2.88
weighted_astar,pdb,1.1,medium,7,True,33,33,1.0,1104,2305,9.35
weighted_astar,pdb,1.1,medium,8,True,31,31,1.0,42,93,0.38
weighted_astar,pdb,1.1,medium,9,True,36,36,1.0,1502,3238,11.86
weighted_astar,pdb,1.1,medium,10,True,38,38,1.0,2355,4788,19.34
weighted_astar,pdb,1.1,medium,11,True,32,32,1.0,65,141,0.57
weighted_astar,pdb,1.1,medium,12,True,30,30,1.0,739,1479,5.45
weighted_astar,pdb,1.1,medium,13,True,30,30,1.0,153,336,1.28
weighted_astar,pdb,1.1,medium,14,True,31,31,1.0,415,905,3.25
weighted_astar,pdb,1.1,medium,15,True,24,24,1.0,74,154,0.59
weighted_astar,pdb,1.1,medium,16,True,24,24,1.0,182,402,1.4
weighted_astar,pdb,1.1,medium,17,True,25,25,1.0,41,95,0.37
weighted_astar,pdb,1.1,medium,18,True,36,36,1.0,5840,12223,49.3
weighted_astar,pdb,1.1,medium,19,True,33,33,1.0,68,149,0.57
weighted_astar,pdb,1.1,hard,0,True,38,38,1.0,8246,16744,70.44
weighted_astar,pdb,1.1,hard,1,True,43,43,1.0,5869,11847,47.3
weighted_astar,pdb,1.1,hard,2,True,44,44,1.0,11169,23097,97.22
weighted_astar,pdb,1.1,hard,3,True,34,34,1.0,133,282,1.21
weighted_astar,pdb,1.1,hard,4,True,36,36,1.0,4347,8911,35.84
weighted_astar,pdb,1.1,hard,5,True,33,33,1.0,2854,5906,23.4
weighted_astar,pdb,1.1,hard,6,True,51,51,1.0,20960,41693,181.63
weighted_astar,pdb,1.1,hard,7,True,47,47,1.0,49824,100705,490.42
weighted_astar,pdb,1.1,hard,8,True,36,36,1.0,175,356,1.4
weighted_astar,pdb,1.1,hard,9,True,45,45,1.0,1344,2794,11.21
weighted_astar,pdb,1.1,hard,10,True,53,53,1.0,147437,297186,1471.92
weighted_astar,pdb,1.1,hard,11,True,32,32,1.0,156,341,1.41
weighted_astar,pdb,1.1,hard,12,True,34,34,1.0,3426,7070,30.45
weighted_astar,pdb,1.1,hard,13,True,46,46,1.0,40590,82513,380.03
weighted_astar,pdb,1.1,hard,14,True,40,40,1.0,1938,3988,15.39
weighted_astar,pdb,1.1,hard,15,True,34,34,1.0,536,1137,3.85
weighted_astar,pdb,1.1,hard,16,True,43,43,1.0,2191,4419,17.45
weighted_astar,pdb,1.1,hard,17,True,45,45,1.0,51471,105139,496.96
weighted_astar,pdb,1.1,hard,18,True,36,36,1.0,646,1364,5.81
weighted_astar,pdb,1.1,hard,19,True,41,41,1.0,3851,7811,30.69
focal_search,pdb,1.1,easy,0,True,30,30,1.0,276,571,3.54
focal_search,pdb,1.1,easy,1,True,10,10,1.0,11,26,0.15
focal_search,pdb,1.1,easy,2,True,26,26,1.0,33,74,0.49
focal_search,pdb,1.1,easy,3,True,20,20,1.0,21,47,0.32
focal_search,pdb,1.1,easy,4,True,21,21,1.0,233,503,3.09
focal_search,pdb,1.1,easy,5,True,25,25,1.0,27,61,0.41
focal_search,pdb,1.1,easy,6,True,28,28,1.0,30,68,0.41
focal_search,pdb,1.1,easy,7,True,21,21,1.0,22,43,0.31
focal_search,pdb,1.1,easy,8,True,19,19,1.0,38,87,0.48
focal_search,pdb,1.1,easy,9,True,19,19,1.0,20,41,0.24
focal_search,pdb,1.1,easy,10,True,20,20,1.0,21,55,0.35
focal_search,pdb,1.1,easy,11,True,19,19,1.0,20,47,0.31
focal_search,pdb,1.1,easy,12,True,24,22,1.0909,27,60,0.38
focal_search,pdb,1.1,easy,13,True,19,19,1.0,20,46,0.25
focal_search,pdb,1.1,easy,14,True,28,28,1.0,249,530,4.21
focal_search,pdb,1.1,easy,15,True,20,20,1.0,50,107,0.79
focal_search,pdb,1.1,easy,16,True,23,23,1.0,333,701,4.32
focal_search,pdb,1.1,easy,17,True,19,19,1.0,28,61,0.36
focal_search,pdb,1.1,easy,18,True,20,20,1.0,21,45,0.31
focal_search,pdb,1.1,easy,19,True,17,17,1.0,28,63,0.37
focal_search,pdb,1.1,medium,0,True,36,36,1.0,1799,3822,30.29
focal_search,pdb,1.1,medium,1,True,32,32,1.0,37,88,0.57
focal_search,pdb,1.1,medium,2,True,28,28,1.0,176,392,2.62
focal_search,pdb,1.1,medium,3,True,23,23,1.0,34,76,0.47
focal_search,pdb,1.1,medium,4,True,32,32,1.0,636,1325,8.12
focal_search,pdb,1.1,medium,5,True,24,24,1.0,45,95,0.8
focal_search,pdb,1.1,medium,6,True,31,31,1.0,284,619,4.7
focal_search,pdb,1.1,medium,7,True,33,33,1.0,993,2079,13.77
focal_search,pdb,1.1,medium,8,True,31,31,1.0,52,118,0.95
focal_search,pdb,1.1,medium,9,True,36,36,1.0,1395,3008,18.77
focal_search,pdb,1.1,medium,10,True,38,38,1.0,2522,5114,41.21
focal_search,pdb,1.1,medium,11,True,32,32,1.0,64,142,0.84
focal_search,pdb,1.1,medium,12,True,30,30,1.0,715,1440,11.43
focal_search,pdb,1.1,medium,13,True,32,30,1.0667,129,282,1.85
focal_search,pdb,1.1,medium,14,True,31,31,1.0,413,901,5.95
focal_search,pdb,1.1,medium,15,True,26,24,1.0833,150,313,1.89
focal_search,pdb,1.1,medium,16,True,24,24,1.0,99,219,2.83
focal_search,pdb,1.1,medium,17,True,25,25,1.0,73,166,1.09
focal_search,pdb,1.1,medium,18,True,36,36,1.0,5690,11922,88.2
focal_search,pdb,1.1,medium,19,True,33,33,1.0,105,224,1.32
focal_search,pdb,1.1,hard,0,True,38,38,1.0,8096,16466,135.57
focal_search,pdb,1.1,hard,1,True,45,43,1.0465,4538,9279,73.18
focal_search,pdb,1.1,hard,2,True,44,44,1.0,3499,7353,57.94
focal_search,pdb,1.1,hard,3,True,34,34,1.0,210,463,2.86
focal_search,pdb,1.1,hard,4,True,36,36,1.0,4212,8635,69.4
focal_search,pdb,1.1,hard,5,True,33,33,1.0,2763,5724,45.0
focal_search,pdb,1.1,hard,6,True,51,51,1.0,36996,72825,643.44
focal_search,pdb,1.1,hard,7,True,47,47,1.0,99830,199281,1945.25
focal_search,pdb,1.1,hard,8,True,36,36,1.0,138,281,3.47
focal_search,pdb,1.1,hard,9,True,45,45,1.0,276,585,4.13
focal_search,pdb,1.1,hard,10,True,53,53,1.0,190668,381452,3918.87
focal_search,pdb,1.1,hard,11,True,32,32,1.0,517,1068,6.54
focal_search,pdb,1.1,hard,12,True,34,34,1.0,3350,6932,59.32
focal_search,pdb,1.1,hard,13,True,46,46,1.0,40853,83250,796.63
focal_search,pdb,1.1,hard,14,True,40,40,1.0,2897,5943,49.54
focal_search,pdb,1.1,hard,15,True,34,34,1.0,507,1079,8.06
focal_search,pdb,1.1,hard,16,True,45,43,1.0465,1660,3340,26.84
focal_search,pdb,1.1,hard,17,True,45,45,1.0,16281,33591,274.9
focal_search,pdb,1.1,hard,18,True,36,36,1.0,638,1349,8.42
focal_search,pdb,1.1,hard,19,True,41,41,1.0,3816,7741,62.95
ees,pdb,1.1,easy,0,True,30,30,1.0,276,571,5.58
ees,pdb,1.1,easy,1,True,10,10,1.0,11,26,0.25
ees,pdb,1.1,easy,2,True,26,26,1.0,33,74,0.71
ees,pdb,1.1,easy,3,True,20,20,1.0,21,47,0.45
ees,pdb,1.1,easy,4,True,21,21,1.0,233,503,5.97
ees,pdb,1.1,easy,5,True,25,25,1.0,27,61,0.59
ees,pdb,1.1,easy,6,True,28,28,1.0,30,68,0.66
ees,pdb,1.1,easy,7,True,21,21,1.0,22,43,0.43
ees,pdb,1.1,easy,8,True,19,19,1.0,38,87,0.86
ees,pdb,1.1,easy,9,True,19,19,1.0,20,41,0.4
ees,pdb,1.1,easy,10,True,20,20,1.0,21,55,0.5
ees,pdb,1.1,easy,11,True,19,19,1.0,20,47,0.43
ees,pdb,1.1,easy,12,True,24,22,1.0909,27,60,0.62
ees,pdb,1.1,easy,13,True,19,19,1.0,20,46,0.43
ees,pdb,1.1,easy,14,True,28,28,1.0,249,530,6.01
ees,pdb,1.1,easy,15,True,20,20,1.0,50,107,1.51
ees,pdb,1.1,easy,16,True,23,23,1.0,333,701,7.47
ees,pdb,1.1,easy,17,True,19,19,1.0,28,61,0.65
ees,pdb,1.1,easy,18,True,20,20,1.0,21,45,0.46
ees,pdb,1.1,easy,19,True,17,17,1.0,28,63,0.66
ees,pdb,1.1,medium,0,True,36,36,1.0,1799,3822,47.71
ees,pdb,1.1,medium,1,True,32,32,1.0,37,88,0.87
ees,pdb,1.1,medium,2,True,28,28,1.0,176,392,4.6
ees,pdb,1.1,medium,3,True,23,23,1.0,34,76,0.74
ees,pdb,1.1,medium,4,True,32,32,1.0,636,1325,16.41
ees,pdb,1.1,medium,5,True,24,24,1.0,45,95,2.3
ees,pdb,1.1,medium,6,True,31,31,1.0,284,619,7.16
ees,pdb,1.1,medium,7,True,33,33,1.0,993,2079,23.05
ees,pdb,1.1,medium,8,True,31,31,1.0,52,118,1.22
ees,pdb,1.1,medium,9,True,36,36,1.0,1395,3008,32.6
ees,pdb,1.1,medium,10,True,38,38,1.0,2522,5114,64.52
ees,pdb,1.1,medium,11,True,32,32,1.0,64,142,1.44
ees,pdb,1.1,medium,12,True,30,30,1.0,715,1440,16.91
ees,pdb,1.1,medium,13,True,32,30,1.0667,129,282,3.65
ees,pdb,1.1,medium,14,True,31,31,1.0,413,901,11.23
ees,pdb,1.1,medium,15,True,26,24,1.0833,150,313,4.34
ees,pdb,1.1,medium,16,True,24,24,1.0,99,219,2.43
ees,pdb,1.1,medium,17,True,25,25,1.0,73,166,1.66
ees,pdb,1.1,medium,18,True,36,36,1.0,5690,11922,146.43
ees,pdb,1.1,medium,19,True,33,33,1.0,105,224,2.45
ees,pdb,1.1,hard,0,True,38,38,1.0,8096,16466,218.5
ees,pdb,1.1,hard,1,True,45,43,1.0465,4538,9279,116.23
ees,pdb,1.1,hard,2,True,44,44,1.0,3499,7353,93.15
ees,pdb,1.1,hard,3,True,34,34,1.0,210,463,4.55
ees,pdb,1.1,hard,4,True,36,36,1.0,4212,8635,111.8
ees,pdb,1.1,hard,5,True,33,33,1.0,2763,5724,73.03
ees,pdb,1.1,hard,6,True,51,51,1.0,36996,72825,983.4
ees,pdb,1.1,hard,7,True,47,47,1.0,99830,199281,2831.85
ees,pdb,1.1,hard,8,True,36,36,1.0,138,281,3.26
ees,pdb,1.1,hard,9,True,45,45,1.0,276,585,6.35
ees,pdb,1.1,hard,10,True,53,53,1.0,190668,381452,5731.96
ees,pdb,1.1,hard,11,True,32,32,1.0,517,1068,11.96
ees,pdb,1.1,hard,12,True,34,34,1.0,3350,6932,90.09
ees,pdb,1.1,hard,13,True,46,46,1.0,40853,83250,1217.09
ees,pdb,1.1,hard,14,True,40,40,1.0,2897,5943,85.27
ees,pdb,1.1,hard,15,True,34,34,1.0,507,1079,12.64
ees,pdb,1.1,hard,16,True,45,43,1.0465,1660,3340,42.95
ees,pdb,1.1,hard,17,True,45,45,1.0,16281,33591,439.26
ees,pdb,1.1,hard,18,True,36,36,1.0,638,1349,15.72
ees,pdb,1.1,hard,19,True,41,41,1.0,3816,7741,100.48
weighted_astar,pdb,1.5,easy,0,True,38,30,1.2667,168,364,1.31
weighted_astar,pdb,1.5,easy,1,True,10,10,1.0,11,26,0.09
weighted_astar,pdb,1.5,easy,2,True,26,26,1.0,33,74,0.25
weighted_astar,pdb,1.5,easy,3,True,20,20,1.0,21,47,0.16
weighted_astar,pdb,1.5,easy,4,True,21,21,1.0,137,302,0.99
weighted_astar,pdb,1.5,easy,5,True,25,25,1.0,27,61,0.4
weighted_astar,pdb,1.5,easy,6,True,28,28,1.0,30,68,0.24
weighted_astar,pdb,1.5,easy,7,True,21,21,1.0,22,43,0.15
weighted_astar,pdb,1.5,easy,8,True,19,19,1.0,50,107,0.35
weighted_astar,pdb,1.5,easy,9,True,19,19,1.0,20,41,0.14
weighted_astar,pdb,1.5,easy,10,True,20,20,1.0,21,55,0.18
weighted_astar,pdb,1.5,easy,11,True,19,19,1.0,20,47,0.16
weighted_astar,pdb,1.5,easy,12,True,24,22,1.0909,30,68,0.27
weighted_astar,pdb,1.5,easy,13,True,19,19,1.0,20,46,0.16
weighted_astar,pdb,1.5,easy,14,True,28,28,1.0,173,365,1.75
weighted_astar,pdb,1.5,easy,15,True,20,20,1.0,28,59,0.31
weighted_astar,pdb,1.5,easy,16,True,23,23,1.0,450,936,3.67
weighted_astar,pdb,1.5,easy,17,True,19,19,1.0,28,61,0.21
weighted_astar,pdb,1.5,easy,18,True,20,20,1.0,21,45,0.17
weighted_astar,pdb,1.5,easy,19,True,17,17,1.0,28,63,0.21
weighted_astar,pdb,1.5,medium,0,True,36,36,1.0,533,1157,4.02
weighted_astar,pdb,1.5,medium,1,True,32,32,1.0,37,88,0.31
weighted_astar,pdb,1.5,medium,2,True,28,28,1.0,60,135,0.45
weighted_astar,pdb,1.5,medium,3,True,23,23,1.0,59,130,0.43
weighted_astar,pdb,1.5,medium,4,True,36,32,1.125,778,1604,5.6
weighted_astar,pdb,1.5,medium,5,True,24,24,1.0,38,78,0.29
weighted_astar,pdb,1.5,medium,6,True,31,31,1.0,104,225,1.26
weighted_astar,pdb,1.5,medium,7,True,35,33,1.0606,139,304,1.1
weighted_astar,pdb,1.5,medium,8,True,31,31,1.0,42,93,0.34
weighted_astar,pdb,1.5,medium,9,True,38,36,1.0556,504,1105,3.87
weighted_astar,pdb,1.5,medium,10,True,40,38,1.0526,728,1519,5.61
weighted_astar,pdb,1.5,medium,11,True,32,32,1.0,45,103,0.42
weighted_astar,pdb,1.5,medium,12,True,30,30,1.0,431,877,3.51
weighted_astar,pdb,1.5,medium,13,True,32,30,1.0667,82,177,0.81
weighted_astar,pdb,1.5,medium,14,True,33,31,1.0645,359,786,2.93
weighted_astar,pdb,1.5,medium,15,True,28,24,1.1667,70,149,0.52
weighted_astar,pdb,1.5,medium,16,True,24,24,1.0,99,219,0.76
weighted_astar,pdb,1.5,medium,17,True,25,25,1.0,51,114,0.41
weighted_astar,pdb,1.5,medium,18,True,38,36,1.0556,3936,8301,33.65
weighted_astar,pdb,1.5,medium,19,True,33,33,1.0,192,414,1.47
weighted_astar,pdb,1.5,hard,0,True,38,38,1.0,2211,4554,17.37
weighted_astar,pdb,1.5,hard,1,True,45,43,1.0465,428,898,3.2
weighted_astar,pdb,1.5,hard,2,True,48,44,1.0909,1423,3016,12.0
weighted_astar,pdb,1.5,hard,3,True,36,34,1.0588,109,238,0.86
weighted_astar,pdb,1.5,hard,4,True,40,36,1.1111,3422,7028,33.58
weighted_astar,pdb,1.5,hard,5,True,33,33,1.0,1139,2405,9.21
weighted_astar,pdb,1.5,hard,6,True,55,51,1.0784,394,824,3.2
weighted_astar,pdb,1.5,hard,7,True,49,47,1.0426,4748,9768,39.37
weighted_astar,pdb,1.5,hard,8,True,36,36,1.0,55,113,0.43
weighted_astar,pdb,1.5,hard,9,True,47,45,1.0444,1974,4172,15.44
weighted_astar,pdb,1.5,hard,10,True,57,53,1.0755,1431,2979,11.45
weighted_astar,pdb,1.5,hard,11,True,36,32,1.125,181,383,1.38
weighted_astar,pdb,1.5,hard,12,True,34,34,1.0,546,1173,4.05
weighted_astar,pdb,1.5,hard,13,True,48,46,1.0435,1478,3098,12.3
weighted_astar,pdb,1.5,hard,14,True,40,40,1.0,107,235,0.85
weighted_astar,pdb,1.5,hard,15,True,34,34,1.0,216,468,1.52
weighted_astar,pdb,1.5,hard,16,True,49,43,1.1395,500,1039,3.54
weighted_astar,pdb,1.5,hard,17,True,47,45,1.0444,1486,3076,12.01
weighted_astar,pdb,1.5,hard,18,True,40,36,1.1111,544,1141,3.79
weighted_astar,pdb,1.5,hard,19,True,41,41,1.0,574,1204,5.08
focal_search,pdb,1.5,easy,0,True,44,30,1.4667,218,462,3.1
focal_search,pdb,1.5,easy,1,True,10,10,1.0,11,26,0.18
focal_search,pdb,1.5,easy,2,True,26,26,1.0,33,74,0.51
focal_search,pdb,1.5,easy,3,True,20,20,1.0,21,47,0.32
focal_search,pdb,1.5,easy,4,True,21,21,1.0,418,898,5.32
focal_search,pdb,1.5,easy,5,True,25,25,1.0,27,61,0.43
focal_search,pdb,1.5,easy,6,True,28,28,1.0,30,68,0.48
focal_search,pdb,1.5,easy,7,True,21,21,1.0,22,43,0.37
focal_search,pdb,1.5,easy,8,True,25,19,1.3158,83,180,1.08
focal_search,pdb,1.5,easy,9,True,19,19,1.0,20,41,0.29
focal_search,pdb,1.5,easy,10,True,20,20,1.0,21,55,0.36
focal_search,pdb,1.5,easy,11,True,19,19,1.0,20,47,0.31
focal_search,pdb,1.5,easy,12,True,24,22,1.0909,27,60,0.48
focal_search,pdb,1.5,easy,13,True,19,19,1.0,20,46,0.33
focal_search,pdb,1.5,easy,14,True,36,28,1.2857,1409,2920,23.76
focal_search,pdb,1.5,easy,15,True,24,20,1.2,30,62,0.44
focal_search,pdb,1.5,easy,16,True,25,23,1.087,352,756,4.37
focal_search,pdb,1.5,easy,17,True,19,19,1.0,37,82,0.53
focal_search,pdb,1.5,easy,18,True,20,20,1.0,21,45,0.29
focal_search,pdb,1.5,easy,19,True,17,17,1.0,35,79,0.52
focal_search,pdb,1.5,medium,0,True,40,36,1.1111,421,877,5.7
focal_search,pdb,1.5,medium,1,True,32,32,1.0,37,88,0.65
focal_search,pdb,1.5,medium,2,True,28,28,1.0,29,66,0.46
focal_search,pdb,1.5,medium,3,True,23,23,1.0,94,208,1.27
focal_search,pdb,1.5,medium,4,True,36,32,1.125,87,188,1.24
focal_search,pdb,1.5,medium,5,True,30,24,1.25,77,175,1.15
focal_search,pdb,1.5,medium,6,True,39,31,1.2581,453,967,5.57
focal_search,pdb,1.5,medium,7,True,43,33,1.303,1412,2949,22.13
focal_search,pdb,1.5,medium,8,True,39,31,1.2581,277,583,3.72
focal_search,pdb,1.5,medium,9,True,46,36,1.2778,766,1645,9.97
focal_search,pdb,1.5,medium,10,True,40,38,1.0526,95,204,1.39
focal_search,pdb,1.5,medium,11,True,44,32,1.375,69,158,1.47
focal_search,pdb,1.5,medium,12,True,34,30,1.1333,116,250,1.83
focal_search,pdb,1.5,medium,13,True,40,30,1.3333,63,138,0.96
focal_search,pdb,1.5,medium,14,True,37,31,1.1935,1153,2475,15.7
focal_search,pdb,1.5,medium,15,True,30,24,1.25,140,300,2.82
focal_search,pdb,1.5,medium,16,True,28,24,1.1667,54,119,0.86
focal_search,pdb,1.5,medium,17,True,37,25,1.48,119,258,1.63
focal_search,pdb,1.5,medium,18,True,38,36,1.0556,840,1743,9.96
focal_search,pdb,1.5,medium,19,True,41,33,1.2424,1114,2376,15.03
focal_search,pdb,1.5,hard,0,True,42,38,1.1053,12599,26121,178.52
focal_search,pdb,1.5,hard,1,True,51,43,1.186,40488,82022,575.14
focal_search,pdb,1.5,hard,2,True,50,44,1.1364,52904,108104,772.6
focal_search,pdb,1.5,hard,3,True,36,34,1.0588,46,102,0.83
focal_search,pdb,1.5,hard,4,True,36,36,1.0,4632,9508,60.9
focal_search,pdb,1.5,hard,5,True,35,33,1.0606,1438,3053,22.46
focal_search,pdb,1.5,hard,6,True,63,51,1.2353,4577,9431,58.42
focal_search,pdb,1.5,hard,7,True,49,47,1.0426,10325,21367,145.06
focal_search,pdb,1.5,hard,8,True,44,36,1.2222,165,339,2.21
focal_search,pdb,1.5,hard,9,True,55,45,1.2222,11161,22980,148.77
focal_search,pdb,1.5,hard,10,True,61,53,1.1509,305088,613667,4619.94
focal_search,pdb,1.5,hard,11,True,44,32,1.375,2572,5356,38.09
focal_search,pdb,1.5,hard,12,True,38,34,1.1176,797,1694,10.09
focal_search,pdb,1.5,hard,13,True,48,46,1.0435,5397,11207,71.85
focal_search,pdb,1.5,hard,14,True,48,40,1.2,1163,2387,15.06
focal_search,pdb,1.5,hard,15,True,42,34,1.2353,3768,8002,56.7
focal_search,pdb,1.5,hard,16,True,55,43,1.2791,15903,32817,218.94
focal_search,pdb,1.5,hard,17,True,49,45,1.0889,1198,2517,16.06
focal_search,pdb,1.5,hard,18,True,44,36,1.2222,3532,7415,46.44
focal_search,pdb,1.5,hard,19,True,47,41,1.1463,2275,4766,31.03
ees,pdb,1.5,easy,0,True,44,30,1.4667,218,462,4.56
ees,pdb,1.5,easy,1,True,10,10,1.0,11,26,0.26
ees,pdb,1.5,easy,2,True,26,26,1.0,33,74,0.74
ees,pdb,1.5,easy,3,True,20,20,1.0,21,47,0.47
ees,pdb,1.5,easy,4,True,21,21,1.0,418,898,9.64
ees,pdb,1.5,easy,5,True,25,25,1.0,27,61,0.62
ees,pdb,1.5,easy,6,True,28,28,1.0,30,68,0.66
ees,pdb,1.5,easy,7,True,21,21,1.0,22,43,0.44
ees,pdb,1.5,easy,8,True,25,19,1.3158,83,180,1.71
ees,pdb,1.5,easy,9,True,19,19,1.0,20,41,0.4
ees,pdb,1.5,easy,10,True,20,20,1.0,21,55,0.51
ees,pdb,1.5,easy,11,True,19,19,1.0,20,47,0.45
ees,pdb,1.5,easy,12,True,24,22,1.0909,27,60,0.62
ees,pdb,1.5,easy,13,True,19,19,1.0,20,46,0.43
ees,pdb,1.5,easy,14,True,36,28,1.2857,1409,2920,34.94
ees,pdb,1.5,easy,15,True,24,20,1.2,30,62,0.66
ees,pdb,1.5,easy,16,True,25,23,1.087,352,756,8.11
ees,pdb,1.5,easy,17,True,19,19,1.0,37,82,0.85
ees,pdb,1.5,easy,18,True,20,20,1.0,21,45,0.45
ees,pdb,1.5,easy,19,True,17,17,1.0,35,79,0.83
ees,pdb,1.5,medium,0,True,40,36,1.1111,421,877,9.34
ees,pdb,1.5,medium,1,True,32,32,1.0,37,88,0.95
ees,pdb,1.5,medium,2,True,28,28,1.0,29,66,0.68
ees,pdb,1.5,medium,3,True,23,23,1.0,94,208,2.02
ees,pdb,1.5,medium,4,True,36,32,1.125,87,188,1.84
ees,pdb,1.5,medium,5,True,30,24,1.25,77,175,1.69
ees,pdb,1.5,medium,6,True,39,31,1.2581,453,967,10.02
ees,pdb,1.5,medium,7,True,43,33,1.303,1412,2949,34.8
ees,pdb,1.5,medium,8,True,39,31,1.2581,277,583,5.79
ees,pdb,1.5,medium,9,True,46,36,1.2778,766,1645,19.77
ees,pdb,1.5,medium,10,True,40,38,1.0526,95,204,2.1
ees,pdb,1.5,medium,11,True,44,32,1.375,69,158,2.26
ees,pdb,1.5,medium,12,True,34,30,1.1333,116,250,2.63
ees,pdb,1.5,medium,13,True,40,30,1.3333,63,138,1.38
ees,pdb,1.5,medium,14,True,37,31,1.1935,1153,2475,25.74
ees,pdb,1.5,medium,15,True,30,24,1.25,140,300,4.28
ees,pdb,1.5,medium,16,True,28,24,1.1667,54,119,1.32
ees,pdb,1.5,medium,17,True,37,25,1.48,119,258,2.63
ees,pdb,1.5,medium,18,True,38,36,1.0556,840,1743,20.67
ees,pdb,1.5,medium,19,True,41,33,1.2424,1114,2376,33.21
